timestamp,city,temperature,light,airquality_raw,sound,humidity,dust
2015-03-26T12:00:00.000Z,San Francisco,17.52394164,0.038295756,28.96134304,1479.883475,60.21563031,941.7537581
2015-03-26T13:00:00.000Z,San Francisco,17.53072011,4.0179262,30.84884599,1511.653226,60.95853757,1056.668873
2015-03-26T14:00:00.000Z,San Francisco,18.24899645,548.3698232,33.44396631,1518.853885,60.46752614,1056.579143
2015-03-26T15:00:00.000Z,San Francisco,20.27975179,1949.177401,33.72691905,1559.791975,58.17455169,1053.559614
2015-03-26T16:00:00.000Z,San Francisco,21.88870961,2736.958173,31.95786577,1561.825674,54.0354763,998.9163717
2015-03-26T17:00:00.000Z,San Francisco,23.8693783,3165.006783,31.60385146,1568.482906,47.13547946,984.1882344
2015-03-26T18:00:00.000Z,San Francisco,25.64349244,3756.34771,30.39913855,1538.956598,39.86438121,946.6995158
2015-03-26T19:00:00.000Z,San Francisco,27.33387017,4466.317226,29.98208319,1589.657166,35.27487481,913.9267533
2015-03-26T20:00:00.000Z,San Francisco,30.23530763,6791.025519,29.9071423,1616.422061,30.60403287,958.473042
2015-03-26T21:00:00.000Z,San Francisco,31.67840142,5294.984215,31.49947988,1658.819332,28.40782505,788.289772
2015-03-26T22:00:00.000Z,San Francisco,32.42433235,3985.680237,31.55345316,1653.549088,27.04433556,783.2476652
2015-03-26T23:00:00.000Z,San Francisco,33.16889807,4321.351313,30.75732133,1668.823622,27.58907109,792.9628908
2015-03-27T00:00:00.000Z,San Francisco,30.87132211,2204.556455,30.03927257,1621.250836,30.48144826,732.1558214
2015-03-27T01:00:00.000Z,San Francisco,26.89440976,889.5208404,29.38452928,1599.520763,37.22512053,753.9897529
2015-03-27T02:00:00.000Z,San Francisco,24.61281505,117.5842604,29.51304177,1609.656611,41.20798826,796.4142207
2015-03-27T03:00:00.000Z,San Francisco,22.88974643,1.815767116,29.27525849,1529.476151,46.24725178,806.5537856
2015-03-27T04:00:00.000Z,San Francisco,21.71487362,1.642325896,29.68373506,1578.802502,49.3912993,844.2319486
2015-03-27T05:00:00.000Z,San Francisco,20.8438711,1.742364532,29.08633974,1485.521397,51.47032315,905.7497707
2015-03-27T06:00:00.000Z,San Francisco,19.25596997,1.368466272,27.31525038,1493.427327,55.17129779,836.5197351
2015-03-27T07:00:00.000Z,San Francisco,18.33736865,0.690418697,26.05875048,1498.22537,56.9327747,821.6429529
2015-03-27T08:00:00.000Z,San Francisco,17.61777081,0.765096031,24.68964152,1476.054846,58.19726068,816.1764258
2015-03-27T09:00:00.000Z,San Francisco,17.19774444,0.807228117,24.88291435,1444.071813,59.27155221,822.7812138
2015-03-27T10:00:00.000Z,San Francisco,16.7043133,0.663947834,24.29689063,1448.208577,60.72593216,824.4944844
2015-03-27T11:00:00.000Z,San Francisco,16.24718113,0.669157088,24.26625608,1476.843381,62.53971698,822.6710254
2015-03-27T12:00:00.000Z,San Francisco,16.0878619,0.749135141,24.36128347,1470.56789,62.47989142,789.5595835
2015-03-27T13:00:00.000Z,San Francisco,15.63626353,5.091289936,24.24273981,1499.994112,65.02201525,879.8646889
2015-03-27T14:00:00.000Z,San Francisco,15.69252876,305.8207487,25.35517975,1525.858191,65.20900483,875.7276102
2015-03-27T15:00:00.000Z,San Francisco,16.11868551,1012.818795,25.25623181,1549.179123,64.22957172,875.6617717
2015-03-27T16:00:00.000Z,San Francisco,17.38862583,1855.518286,25.28283726,1471.661951,59.62496912,810.5600112
2015-03-27T17:00:00.000Z,San Francisco,18.25409101,2498.060081,24.82862478,1516.775078,57.40035883,826.1466675
2015-03-27T18:00:00.000Z,San Francisco,19.51483274,3285.737197,24.88563594,1529.462283,54.11289574,820.0978737
2015-03-27T19:00:00.000Z,San Francisco,20.60232663,4409.840658,24.51488443,1551.494564,50.76686144,847.4149004
2015-03-27T20:00:00.000Z,San Francisco,21.38540668,5349.377719,24.4900674,1531.439218,48.69871095,860.4964132
2015-03-27T21:00:00.000Z,San Francisco,21.9084984,4398.219904,25.0701975,1615.053831,47.91101001,902.0957248
2015-03-20T21:00:00.000Z,Bangalore,28.11167756,0,25.14057734,1413.16415,38.61747089,1661.454298
2015-03-20T22:00:00.000Z,Bangalore,27.91475502,0,25.20989533,1400.401349,39.01123022,1656.259224
2015-03-20T23:00:00.000Z,Bangalore,27.68434749,0,25.53397897,1395.121124,39.43070335,1796.38404
2015-03-21T00:00:00.000Z,Bangalore,27.60416583,6.424733757,26.55267486,1396.823149,39.19476346,1860.910258
2015-03-21T01:00:00.000Z,Bangalore,27.84332191,223.2003261,27.84922746,1422.194495,38.45185736,1945.898665
2015-03-21T02:00:00.000Z,Bangalore,28.51451573,698.7170616,28.51866503,1575.743448,35.14472195,1975.282789
2015-03-21T03:00:00.000Z,Bangalore,29.72924471,1278.898746,26.85233725,1651.529318,30.74849942,1328.616536
2015-03-21T04:00:00.000Z,Bangalore,31.44858717,2025.539335,25.11243889,1654.130464,25.10895915,1481.27596
2015-03-21T05:00:00.000Z,Bangalore,32.98546548,2411.808204,23.40441373,1523.005431,20.35367397,1996.639723
2015-03-21T06:00:00.000Z,Bangalore,33.82841039,2304.649375,22.93260342,1503.056991,18.80574439,1920.773803
2015-03-21T07:00:00.000Z,Bangalore,34.54797304,2755.177185,22.68218697,1485.5484,18.08350068,2088.419771
2015-03-21T08:00:00.000Z,Bangalore,35.32771401,3630.038568,23.01567949,1541.32,17.43972849,2213.722441
2015-03-21T09:00:00.000Z,Bangalore,36.41099939,3533.119574,23.85580779,1611.152953,15.83528235,1644.611615
2015-03-21T10:00:00.000Z,Bangalore,36.59088582,2478.426706,24.41773335,1572.019686,15.16466723,1512.756069
2015-03-21T11:00:00.000Z,Bangalore,36.17303236,1603.274336,24.69389128,1545.780563,15.24586251,1523.321241
2015-03-21T12:00:00.000Z,Bangalore,35.36832212,345.4333036,27.40547652,1707.315065,15.87098828,1409.632998
2015-03-21T13:00:00.000Z,Bangalore,34.03410596,3.722784661,31.4799495,1746.896554,17.39576801,1202.897179
2015-03-21T14:00:00.000Z,Bangalore,33.05394949,0.913043478,31.27589948,1556.254635,18.32356741,1401.816195
2015-03-21T15:00:00.000Z,Bangalore,32.19778792,0.786516854,29.38078451,1556.996758,19.93400759,1353.715923
2015-03-21T16:00:00.000Z,Bangalore,31.73656796,0.383157895,30.15627606,1558.622969,21.7772429,1403.375414
2015-03-21T17:00:00.000Z,Bangalore,31.22476739,0,29.41669941,1564.840852,23.82157508,1325.322731
2015-03-21T18:00:00.000Z,Bangalore,30.50674584,0,26.2353472,1371.351138,26.34057504,1385.991018
2015-03-21T19:00:00.000Z,Bangalore,30.1549503,2.148148148,26.85436745,1292.621145,27.87372969,1367.126253
2015-03-21T20:00:00.000Z,Bangalore,29.76231817,0.436781609,27.20395134,1268.139682,29.21274744,1409.265374
2015-03-21T21:00:00.000Z,Bangalore,29.32146218,0,27.38179183,1242.567515,30.32929997,1577.405845
2015-03-21T22:00:00.000Z,Bangalore,29.15498755,0,27.6164815,1237.197307,30.40775495,1633.272803
2015-03-21T23:00:00.000Z,Bangalore,28.94516148,0,27.72503342,1246.880835,30.52490791,1610.963985
2015-03-22T00:00:00.000Z,Bangalore,28.64406186,6.147481645,28.68785251,1236.68942,30.89938075,1646.365051
2015-03-22T01:00:00.000Z,Bangalore,28.73702313,221.7103792,30.89906412,1241.104689,31.05888436,1808.705497
2015-03-22T02:00:00.000Z,Bangalore,29.6869204,731.0973125,30.81729884,1255.165113,29.10605479,1870.341723
2015-03-22T03:00:00.000Z,Bangalore,31.44657476,1344.862492,28.56997441,1163.434576,25.5023816,2332.255023
2015-03-22T04:00:00.000Z,Bangalore,33.23194615,2353.270316,26.27324999,1213.022974,23.01021297,1726.458852
